# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 4 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-4447
# Timestamp: Wed, 05-Jun-2024 22:59:31
Gene ID	Gene Name	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.pValue	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.pValue
AT5G44710	AT5G44710	0.2	0.999905277372085	0.2	0.747333345756548			-0.1	0.999602131988726
AT5G44720	AT5G44720	0.3	0.999905277372085	0.5	0.294238570791377	0.1	0.999982111190236		
AT5G44730	AT5G44730	-0.1	0.999905277372085					-0.1	0.999602131988726
AT5G44740	POLH	-0.2	0.999905277372085					-0.1	0.999602131988726
AT5G44750	REV1	-0.2	0.999905277372085	-0.4	0.540859750274368	-0.1	0.999982111190236		
AT5G44780	MORF4			0.3	0.737000387267733			-0.3	0.868187185523866
AT5G44785	OSB3			0.2	0.766841478515564	0.1	0.999982111190236	-0.1	0.999602131988726
AT5G44790	RAN1			-0.3	0.475295418985348	-0.1	0.999982111190236	0.3	0.996575012605374
AT5G44800	CHR4	-0.1	0.999905277372085			0.1	0.999982111190236		
AT5G44820	AT5G44820	0.9	0.208900766126566	0.4	0.5819721676109			0.2	0.999602131988726
AT5G44870	LAZ5					0.1	0.999982111190236	0.2	0.99576603239509
AT5G44910	AT5G44910	0.8	0.260698570502189	0.4	0.667116466089639	-0.1	0.999982111190236	0.3	0.999602131988726
AT5G44920	TIK	0.4	0.999905277372085	-0.1	0.923337966332252	-0.1	0.999982111190236	0.3	0.934306502638684
AT5G44930	ARAD2			0.1	0.932792168807668			-0.1	0.999602131988726
AT5G44980	AT5G44980	-0.1	0.999905277372085	-0.1	0.956706572779754			0.1	0.999602131988726
AT5G44990	AT5G44990	0.5	0.999905277372085	0.3	0.723887466872094	0.1	0.999982111190236	0.4	0.880877473851289
AT5G45000	AT5G45000	0.5	0.999905277372085	0.1	0.916562602567555	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G45010	DSS1(V)	0.1	0.999905277372085	0.1	0.959551340160885	-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G45020	AT5G45020	-0.2	0.999905277372085	-0.2	0.768252257196094				
AT5G45040	PETJ	-0.3	0.999905277372085	-0.2	0.751444852446146	0.1	0.999982111190236	0.1	0.999602131988726
AT5G45050	RRS1B	0.2	0.999905277372085					0.2	0.999602131988726
AT5G45060	RPS4B	0.2	0.999905277372085					0.2	0.999602131988726
AT5G45070	PP2A8	0.1	0.999905277372085	0.2	0.876649694140558			0.1	0.999602131988726
AT5G45080	PP2A6	0.2	0.999905277372085						
AT5G45090	PP2A7	0.1	0.999905277372085						
AT5G45095	AT5G45095	-0.2	0.999905277372085						
AT5G45100	BRG1	0.1	0.999905277372085			-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G45110	NPR3	0.5	0.780154461642001					0.4	0.775785867061478
AT5G45130	ATRAB5A	0.1	0.999905277372085	-0.2	0.808506607945448			0.2	0.999602131988726
AT5G45140	NRPC2	-0.1	0.999905277372085	0.2	0.704366865124724			-0.3	0.844674420343064
AT5G45150	RTL3	-0.4	0.999905277372085	-0.1	0.915239636832041			-0.1	0.999602131988726
AT5G45160	AT5G45160	-0.2	0.999905277372085	-0.2	0.751444852446146			-0.1	0.999602131988726
AT5G45170	AT5G45170	-0.1	0.999905277372085			0.2	0.999982111190236	0.1	0.999602131988726
AT5G45180	FMO2	-0.3	0.999905277372085						
AT5G45190	AT5G45190			-0.1	0.937270359825459				
AT5G45210	AT5G45210	0.1	0.999905277372085					0.1	0.999602131988726
AT5G45220	AT5G45220	0.1	0.999905277372085	0.2	0.863775846419743				
AT5G45240	AT5G45240	-0.1	0.999905277372085	0.2	0.899234952985679			-0.3	0.970301795396871
AT5G45250	RPS4	-0.1	0.999905277372085	-0.2	0.764732691736596			0.2	0.999602131988726
AT5G45260	RRS1	-0.1	0.999905277372085	-0.1	0.910537262257486				
AT5G45275	AT5G45275	-0.2	0.999905277372085	-0.2	0.752050195040649	-0.2	0.999982111190236	-0.2	0.999602131988726
AT5G45280	PAE11	0.5	0.999905277372085	0.3	0.676453790232565			0.2	0.999602131988726
AT5G45290	AT5G45290	-0.1	0.999905277372085	-0.1	0.958362909803813				
AT5G45300	BMY2	-0.1	0.999905277372085	0.1	0.945503328800652			-0.1	0.999602131988726
AT5G45310	AT5G45310	-0.6	0.627448250684917	-1.1	0.0100545949868856	-0.1	0.999982111190236	0.5	0.585249014968377
AT5G45320	AT5G45320			-0.2	0.87881862915813			0.1	0.999602131988726
AT5G45330	DCP5-L			0.2	0.730572453157612			-0.1	0.999602131988726
AT5G45340	CYP707A3			-0.3	0.68233093105055			0.3	0.999602131988726
AT5G45350	AT5G45350			-0.2	0.829832591863554	-0.1	0.999982111190236		
AT5G45360	SKIP31	-0.1	0.999905277372085	-0.3	0.381139656773921	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G45370	AT5G45370	-0.2	0.999905277372085	-0.3	0.55244539848558	0.1	0.999982111190236	0.2	0.99130960322476
AT5G45380	DUR3	0.7	0.687627731319746	0.3	0.69289613948635			0.6	0.182631224388204
AT5G45390	CLPP4	0.1	0.999905277372085	0.3	0.548189258210745	0.1	0.999982111190236		
AT5G45400	RPA1C	-0.1	0.999905277372085	0.3	0.613172807497634			-0.3	0.843104430398625
AT5G45410	AT5G45410	0.2	0.871276196404837					0.3	0.735706233040425
AT5G45420	MAMYB			0.3	0.46696043668034			-0.2	0.871967209676675
AT5G45440	AT5G45440	-0.2	0.999905277372085	-0.1	0.946091030951285			-0.1	0.999602131988726
AT5G45450	AT5G45450	-0.2	0.999905277372085						
AT5G45455	AT5G45455	0.1	0.999905277372085	0.2	0.871436160041212			-0.1	0.999602131988726
AT5G45460	AT5G45460	-0.1	0.999905277372085			0.1	0.999982111190236		
AT5G45472	AT5G45472	-0.2	0.999905277372085	-0.1	0.904851567984289				
AT5G45490	AT5G45490					0.1	0.999982111190236	0.1	0.914104415046978
AT5G45500	AT5G45500	0.2	0.999905277372085	-0.1	0.953364138696364			0.3	0.999602131988726
AT5G45510	AT5G45510	0.2	0.999905277372085	0.1	0.954450892205923	0.1	0.999982111190236	0.2	0.999602131988726
AT5G45520	AT5G45520	-0.3	0.999905277372085	-0.1	0.916562602567555			-0.2	0.999602131988726
AT5G45530	AT5G45530	-0.3	0.999905277372085	-0.3	0.775678014805114			-0.1	0.999602131988726
AT5G45540	AT5G45540	-0.2	0.999905277372085	-0.1	0.947816471008152			-0.1	0.999602131988726
AT5G45550	MOB1A							0.1	0.999602131988726
AT5G45560	EDR2L	-0.1	0.999905277372085						
AT5G45580	PHL11	0.2	0.999905277372085	0.3	0.783213421503687	0.1	0.999982111190236	0.1	0.999602131988726
AT5G45590	AT5G45590	0.1	0.999905277372085	0.5	0.277629254551056	0.1	0.999982111190236	-0.2	0.999602131988726
AT5G45600	TAF14B			0.4	0.345304581297735			-0.3	0.339789583359157
AT5G45610	SUV2	-0.2	0.999905277372085	-0.1	0.957744541769268			-0.1	0.999602131988726
AT5G45620	RPN9A	0.1	0.999905277372085	0.2	0.77228722952581				
AT5G45650	SBT5.6			0.2	0.862160758516003	-0.1	0.999982111190236	-0.3	0.905067659408484
AT5G45660	AT5G45660	-0.2	0.999905277372085	-0.3	0.692127585794755			0.1	0.999602131988726
AT5G45670	AT5G45670	-0.3	0.999905277372085	0.1	0.938624000478978			-0.5	0.352421387224996
AT5G45680	FKBP13	-0.2	0.999905277372085			0.1	0.999982111190236		
AT5G45690	OBAP2A			-0.8	0.0382923258050549	0.1	0.999982111190236	0.7	0.259740460509683
AT5G45700	AT5G45700			0.5	0.391605452865547			-0.7	0.0572685385886836
AT5G45710	HSFA4C	0.1	0.999905277372085	-0.2	0.793709459361134	-0.1	0.999982111190236	0.2	0.999602131988726
AT5G45720	AT5G45720	0.1	0.999905277372085	0.2	0.806388180811698				
AT5G45730	AT5G45730	0.2	0.999905277372085			0.1	0.999982111190236	0.3	0.997462612533615
AT5G45740	AT5G45740	-0.3	0.999905277372085	-0.2	0.877156232937037			-0.2	0.999602131988726
AT5G45750	RABA1C	0.1	0.999905277372085	0.2	0.822081464043303	-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G45760	AT5G45760	-0.3	0.999905277372085	-0.4	0.455716181904342				
AT5G45770	RLP55			0.4	0.610847390089464	0.1	0.999982111190236	-0.2	0.999602131988726
AT5G45775	RPL11C	0.1	0.999905277372085	0.4	0.514838314237137			-0.2	0.977332805612177
AT5G45780	AT5G45780	0.2	0.999905277372085	0.2	0.518962331534768				
AT5G45790	AT5G45790	-0.2	0.999905277372085			-0.1	0.999982111190236	-0.3	0.865771382557206
AT5G45800	MEE62	0.1	0.999905277372085	0.2	0.847295897925147				
AT5G45810	CIPK19	0.1	0.999905277372085	-0.1	0.910758686408077	-0.1	0.999982111190236		
AT5G45830	DOG1			-0.1	0.933180086008765				
AT5G45840	AT5G45840	-0.4	0.999905277372085	-0.3	0.676453790232565				
AT5G45850	AT5G45850	-0.1	0.999905277372085	0.2	0.851273109810397	0.2	0.999982111190236		
AT5G45860	PYL11	-0.4	0.999905277372085						
AT5G45900	ATG7							0.1	0.999602131988726
AT5G45920	AT5G45920	-0.4	0.999905277372085	-0.5	0.425335520005288			0.2	0.999602131988726
AT5G45930	CHLI2			0.4	0.44508152889495	0.2	0.999982111190236	-0.1	0.999602131988726
AT5G45940	NUDT11	-0.1	0.999905277372085					-0.1	0.999602131988726
AT5G45950	AT5G45950	-0.3	0.999905277372085			0.1	0.999982111190236	-0.1	0.999602131988726
AT5G45960	AT5G45960	-0.4	0.999905277372085					-0.4	0.781902735333865
AT5G45970	ARAC2	-0.2	0.999905277372085	-0.3	0.739133139010239			0.1	0.999602131988726
AT5G45990	AT5G45990	-0.1	0.999905277372085	-0.2	0.850525872623592				
AT5G46020	AT5G46020	-0.1	0.999905277372085	-0.1	0.815773897462942	-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G46030	AT5G46030			0.1	0.826909323507442	0.1	0.999982111190236	-0.1	0.999602131988726
AT5G46040	NPF5.3	0.1	0.999905277372085						
AT5G46050	NPF5.2	0.8	0.301924726893399	0.2	0.879444224365215			0.6	0.258582794001618
AT5G46060	AT5G46060	0.1	0.999905277372085						
AT5G46070	AT5G46070	-0.1	0.999905277372085	0.1	0.847759798367647			-0.2	0.916479133817379
AT5G46080	AT5G46080	0.6	0.640503143558474	-0.1	0.871951625712489	-0.1	0.999982111190236	0.6	0.466008359673435
AT5G46085	AT5G46085	0.2	0.999905277372085						
AT5G46090	DMP6	-0.2	0.999905277372085					-0.3	0.939085271065286
AT5G46100	AT5G46100	-0.1	0.999905277372085	0.1	0.893836894285413			-0.2	0.999602131988726
AT5G46105	AT5G46105	-0.2	0.999905277372085						
AT5G46110	APE2	-0.1	0.999905277372085	-0.2	0.727517024335353	0.1	0.999982111190236	0.2	0.877799155653017
AT5G46115	AT5G46115	-0.4	0.999905277372085						
AT5G46140	AT5G46140	0.2	0.999905277372085						
AT5G46150	ALIS2	-0.2	0.999905277372085	-0.3	0.455716181904342			0.1	0.999602131988726
AT5G46160	HLP			0.3	0.467922427492868			-0.2	0.999602131988726
AT5G46170	AT5G46170	-0.1	0.999905277372085	-0.1	0.946091030951285			0.1	0.999602131988726
AT5G46180	DELTA-OAT			-0.2	0.519387294403313	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G46190	AT5G46190	-0.1	0.999905277372085	-0.3	0.359381211965501	-0.1	0.999982111190236		
AT5G46210	CUL4	-0.1	0.999905277372085	-0.1	0.870401015039628				
AT5G46220	AT5G46220	-0.1	0.999905277372085	-0.1	0.975033345956322	-0.1	0.999982111190236	-0.3	0.999602131988726
AT5G46230	AT5G46230	0.2	0.999905277372085					0.1	0.999602131988726
AT5G46240	KAT1	0.1	0.999905277372085						
AT5G46250	LARP6A	-0.1	0.999905277372085	-0.3	0.387038006522895			0.2	0.999602131988726
AT5G46260	AT5G46260	0.6	0.768773541266218	0.5	0.419851163499215			0.1	0.999602131988726
AT5G46270	AT5G46270			-0.1	0.900303448584736			0.2	0.999602131988726
AT5G46280	MCM3	-0.1	0.999905277372085	0.4	0.467560822114591			-0.4	0.313695388793689
AT5G46290	KASI	0.2	0.999905277372085	0.4	0.300869449860157	0.1	0.999982111190236		
AT5G46295	AT5G46295	1.0	0.0840391048301335	0.4	0.642733013185981	0.1	0.999982111190236	0.7	0.293097400980976
AT5G46330	FLS2	0.8	0.201969583201566	0.5	0.430239640449136			0.3	0.999602131988726
AT5G46340	RWA1			-0.2	0.767056653514328			0.1	0.999602131988726
AT5G46350	WRKY8	0.6	0.763621171434073	-0.1	0.972531828516589	-0.1	0.999982111190236	0.4	0.84350706564031
AT5G46370	TPK2	0.1	0.999905277372085						
AT5G46380	AT5G46380	0.1	0.999905277372085						
AT5G46390	CTPA1	-0.1	0.999905277372085			0.1	0.999982111190236		
AT5G46395	AT5G46395			0.1	0.951469946914086				
AT5G46400	AT PRP39-2	-0.1	0.999905277372085	-0.1	0.967154014117394				
AT5G46410	SSP4			-0.4	0.435798096600472	-0.1	0.999982111190236	0.2	0.999602131988726
AT5G46420	AT5G46420	-0.1	0.999905277372085	0.1	0.814328433985573	0.1	0.999982111190236	-0.2	0.984361730694687
AT5G46430	RPL32B	0.1	0.999905277372085	0.2	0.736940952366868			-0.2	0.999602131988726
AT5G46440	AT5G46440	-0.3	0.999905277372085	-0.5	0.479757294306672	-0.1	0.999982111190236		
AT5G46450	AT5G46450	0.2	0.999905277372085			0.1	0.999982111190236	0.4	0.501496124844599
AT5G46460	PCMP-H49	-0.3	0.999905277372085	0.1	0.927636189272826			-0.3	0.934306502638684
AT5G46470	RPS6	0.1	0.999905277372085	-0.1	0.813058119652587	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G46490	AT5G46490	-0.1	0.999905277372085			0.1	0.999982111190236	0.1	0.999602131988726
AT5G46500	AT5G46500					0.1	0.999982111190236	0.1	0.999602131988726
AT5G46510	AT5G46510	-0.2	0.999905277372085	-0.1	0.954302559557261			-0.1	0.999602131988726
AT5G46520	AT5G46520	0.1	0.999905277372085	-0.1	0.972259843704056			0.2	0.999602131988726
AT5G46530	AT5G46530			-0.3	0.732533051074597	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G46550	GTE12			0.1	0.885096691058938			-0.1	0.999602131988726
AT5G46560	AT5G46560	-0.1	0.999905277372085					-0.1	0.999602131988726
AT5G46570	BSK2			0.3	0.681505679791027			-0.2	0.999602131988726
AT5G46580	AT5G46580	0.1	0.999905277372085	0.5	0.340808412578967	0.1	0.999982111190236	-0.2	0.999602131988726
AT5G46590	anac096	0.3	0.999905277372085					0.3	0.936293723683692
AT5G46600	ALMT13	0.2	0.999905277372085	0.2	0.86139897762369				
AT5G46620	AT5G46620			0.1	0.876746247645649	-0.1	0.999982111190236	-0.2	0.999602131988726
AT5G46630	AT5G46630	0.1	0.999905277372085					0.1	0.999602131988726
AT5G46640	AHL8	-0.2	0.999905277372085	-0.3	0.353119924747313			0.2	0.999602131988726
AT5G46650	ATL30	0.1	0.999905277372085						
AT5G46680	AT5G46680	-0.2	0.999905277372085					-0.2	0.999602131988726
AT5G46690	BHLH71	-0.3	0.999905277372085	0.1	0.939398604757709			-0.2	0.999602131988726
AT5G46700	TRN2	0.2	0.999905277372085	0.2	0.540269138537845				
AT5G46710	AT5G46710	0.2	0.999905277372085	-0.2	0.893836894285413	-0.1	0.999982111190236	0.2	0.999602131988726
AT5G46720	AT5G46720			0.1	0.93612510854892	0.1	0.999982111190236	0.1	0.999602131988726
AT5G46730	AT5G46730			-0.2	0.77579849756879	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G46740	UBP21			0.3	0.611187172392388			-0.3	0.956067832369946
AT5G46750	AGD9	0.1	0.999905277372085	0.2	0.820136135946236				
AT5G46770	AT5G46770	-0.2	0.999905277372085			0.1	0.999982111190236		
AT5G46780	AT5G46780	0.2	0.999905277372085	-0.1	0.893836894285413			0.4	0.314937950417847
AT5G46790	PYL1	0.1	0.999905277372085	0.4	0.463880963599844			-0.3	0.874516616925679
AT5G46800	BOU	0.1	0.999905277372085			0.1	0.999982111190236	0.1	0.999602131988726
AT5G46830	BHLH28	-0.2	0.999905277372085						
AT5G46840	AT5G46840	-0.2	0.999905277372085	-0.2	0.640107276758637	-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G46845	MIR160C	-0.2	0.999905277372085	-0.2	0.741684165884482				
AT5G46850	AT5G46850	-0.1	0.999905277372085	-0.1	0.861075027986496			-0.1	0.999602131988726
AT5G46860	SYP22			-0.1	0.958457708171227			0.1	0.999602131988726
AT5G46870	AT5G46870			0.3	0.669612502107798	0.1	0.999982111190236	-0.1	0.999602131988726
AT5G46871	AT5G46871	-0.1	0.999905277372085						
AT5G46880	HDG5	-0.2	0.999905277372085					-0.2	0.916479133817379
AT5G46890	AT5G46890	-0.2	0.999905277372085					0.1	0.999602131988726
AT5G46900	AT5G46900			0.1	0.924991005692362	0.1	0.999982111190236	0.2	0.999602131988726
AT5G46910	AT5G46910	0.1	0.999905277372085					0.1	0.999602131988726
AT5G46915	AT5G46915	-0.2	0.999905277372085	-0.1	0.930862058536224				
AT5G46920	NMAT2			0.2	0.768252257196094			-0.1	0.999602131988726
AT5G46960	PMEI12	0.1	0.999905277372085	-0.1	0.966727242768303				
AT5G47010	UPF1			0.1	0.963132915823012				
AT5G47020	AT5G47020	-0.2	0.999905277372085	-0.3	0.590373319095027				
AT5G47030	AT5G47030	0.1	0.999905277372085	0.2	0.5856162703438			-0.1	0.999602131988726
AT5G47040	LON2	-0.2	0.999905277372085	-0.4	0.204012416795775	0.1	0.999982111190236	0.2	0.999602131988726
AT5G47050	AT5G47050	0.2	0.999905277372085	0.1	0.937202221351031				
AT5G47060	AT5G47060			0.1	0.78678886686775			-0.2	0.999602131988726
AT5G47070	PBL19	0.1	0.999905277372085	-0.2	0.782469866822387			0.3	0.829063637349228
AT5G47080	CKB1			-0.2	0.759090553834563			0.1	0.999602131988726
AT5G47090	AT5G47090	-0.1	0.999905277372085	-0.1	0.837594758808472				
AT5G47100	CBL9	0.4	0.999905277372085	0.2	0.798129370690691	-0.1	0.999982111190236	0.1	0.999602131988726
AT5G47110	LIL3.2	-0.1	0.999905277372085	-0.1	0.810050782375903			0.1	0.999602131988726
AT5G47120	BI-1	0.2	0.999905277372085			-0.1	0.999982111190236	0.2	0.999602131988726
AT5G47130	AT5G47130	0.2	0.999905277372085	0.3	0.767057827685447	0.1	0.999982111190236		
AT5G47140	GATA27	0.1	0.999905277372085			0.1	0.999982111190236	0.2	0.999602131988726
AT5G47160	AT5G47160	-0.1	0.999905277372085	0.1	0.968987887397822			-0.1	0.999602131988726
AT5G47170	AT5G47170	0.2	0.999905277372085	0.4	0.631306244701678			-0.3	0.999602131988726
AT5G47180	PVA21			-0.1	0.865639667856964			0.1	0.999602131988726
AT5G47190	AT5G47190			0.4	0.418348935761279	0.1	0.999982111190236	-0.2	0.999602131988726
AT5G47200	RABD2B	0.3	0.999905277372085	0.1	0.939398604757709			0.2	0.999602131988726
AT5G47210	RGGC	0.2	0.999905277372085	0.4	0.276321023222141			-0.2	0.999602131988726
AT5G47220	ERF2	0.9	0.231892901431245					0.3	0.970697664441799
AT5G47230	ERF5	0.7	0.128184703833258	0.1	0.960001649650974			0.3	0.953694391985428
AT5G47240	atnudt8	0.1	0.999905277372085	-0.1	0.901819257229165			0.1	0.999602131988726
AT5G47250	AT5G47250	0.1	0.999905277372085	0.3	0.612185599689385	0.1	0.999982111190236		
AT5G47310	AT5G47310	-0.1	0.999905277372085	-0.1	0.806917213598421				
AT5G47320	RPS19	0.1	0.999905277372085	0.3	0.220049139118874	0.1	0.999982111190236	-0.1	0.999602131988726
AT5G47330	AT5G47330			-0.4	0.638675479061603	-0.1	0.999982111190236	0.2	0.999602131988726
AT5G47350	AT5G47350	-0.2	0.999905277372085						
AT5G47360	AT5G47360	0.2	0.999905277372085	0.3	0.688055449516889			-0.1	0.999602131988726
AT5G47370	HAT2	0.1	0.999905277372085			-0.1	0.999982111190236		
AT5G47380	AT5G47380	-0.2	0.999905277372085					-0.2	0.647227325718545
AT5G47390	KUA1			-0.3	0.548911429355278			0.2	0.999602131988726
AT5G47400	AT5G47400	-0.1	0.999905277372085					-0.1	0.999602131988726
AT5G47420	AT5G47420	0.4	0.692590895953303	0.4	0.152880913790423				
AT5G47430	AT5G47430			-0.2	0.587823970135601			0.1	0.984813280669262
AT5G47435	PURU1	-0.2	0.999905277372085			0.1	0.999982111190236	-0.1	0.999602131988726
AT5G47440	AT5G47440	-0.5	0.999905277372085	-0.4	0.600787534871783	0.1	0.999982111190236	0.1	0.999602131988726
AT5G47450	TIP2-3	-0.2	0.999905277372085	-0.4	0.465803441092145			0.3	0.949335061874678
AT5G47455	AT5G47455			0.3	0.713600019149508			-0.2	0.999602131988726
AT5G47460	PCMP-E103			0.3	0.610938350848347			-0.3	0.999602131988726
AT5G47470	AT5G47470	-0.1	0.999905277372085						
AT5G47480	MAG5			-0.1	0.855608707588966	-0.1	0.999982111190236		
AT5G47490	SEC16B			0.1	0.938927493848569			-0.1	0.999602131988726
AT5G47500	PME68	-0.2	0.999905277372085	0.5	0.440528826761588			-0.5	0.594176997797246
AT5G47510	AT5G47510	-0.1	0.999905277372085	0.1	0.975798053160824			-0.2	0.999602131988726
AT5G47520	RABA5A	-0.3	0.999905277372085	-0.1	0.798106080610673			-0.2	0.892167107517308
AT5G47530	AT5G47530	0.2	0.999905277372085	0.1	0.965586629098232	-0.1	0.999982111190236	-0.1	0.999602131988726
AT5G47540	AT5G47540	-0.1	0.999905277372085			0.1	0.999982111190236	0.1	0.999602131988726
AT5G47550	CYS5	0.5	0.249854318223508			0.1	0.999982111190236	0.5	0.398387818480474
AT5G47570	AT5G47570			0.1	0.957327886089693				
AT5G47580	AT5G47580	-0.1	0.999905277372085	-0.2	0.597618191022474	0.1	0.999982111190236	0.2	0.984664019783061
AT5G47590	AT5G47590	0.8	0.204592727271801	0.2	0.876746247645649	-0.1	0.999982111190236	0.3	0.999602131988726
AT5G47600	HSP14.7	0.3	0.999905277372085	0.4	0.579336074013048			-0.1	0.999602131988726
AT5G47610	ATL79	0.2	0.999905277372085			0.1	0.999982111190236	0.2	0.999602131988726
AT5G47620	AT5G47620	-0.1	0.999905277372085	-0.2	0.650899193205409			0.1	0.999602131988726
AT5G47630	MTACP2	0.1	0.999905277372085	0.3	0.556612474662492			-0.2	0.999602131988726
AT5G47635	AT5G47635	0.2	0.999905277372085	-0.3	0.73869497466192	-0.2	0.999982111190236		
AT5G47640	NFYB2	-0.5	0.569208971249247	-0.5	0.235211697951898			0.1	0.999602131988726
AT5G47650	ATNUDT2	-0.2	0.999905277372085	-0.3	0.644615476994527			0.1	0.999602131988726
AT5G47660	AT5G47660			0.1	0.895209794281159			-0.2	0.999602131988726
AT5G47670	NFYB6	-0.1	0.999905277372085						
AT5G47690	AT5G47690	-0.1	0.999905277372085						
AT5G47700	RPP1C	0.1	0.999905277372085	0.4	0.555505522791434			-0.3	0.904341989225409
AT5G47710	CAR11	-0.2	0.999905277372085	-0.1	0.876746247645649				
AT5G47720	AT5G47720	-0.2	0.999905277372085	-0.4	0.517856842234672			0.1	0.999602131988726
AT5G47730	AT5G47730	0.3	0.839801617284296					0.3	0.692468418510576
AT5G47740	AT5G47740	0.2	0.999905277372085	-0.1	0.943798057016694			0.2	0.999602131988726
AT5G47750	D6PKL2	-0.1	0.999905277372085	-0.2	0.771597784735381				
AT5G47760	PGLP2	-0.1	0.999905277372085			0.1	0.999982111190236		
AT5G47770	FPS1			0.1	0.890471089553065	0.1	0.999982111190236		
AT5G47780	GAUT4	0.1	0.999905277372085	0.1	0.913234345562211			0.1	0.999602131988726
AT5G47790	AT5G47790			0.1	0.967154014117394	0.1	0.999982111190236	0.1	0.999602131988726
AT5G47800	AT5G47800	-0.1	0.999905277372085	-0.1	0.882730089874027				
AT5G47810	PFK2	-0.5	0.611487790265864	-0.8	0.00796378350476866			0.2	0.839470952385726
AT5G47820	KIN4A	-0.1	0.999905277372085	-0.1	0.76284312229749				
AT5G47830	AT5G47830			-0.1	0.915946334946337	-0.1	0.999982111190236		
AT5G47840	AMK2	-0.1	0.999905277372085	-0.1	0.913130645790718	0.1	0.999982111190236	0.1	0.999602131988726
AT5G47850	CCR4	1.2	0.0225921547925431	0.1	0.972531828516589			0.8	0.127005551096544
AT5G47860	AT5G47860	0.1	0.999905277372085					0.2	0.999602131988726
AT5G47870	RAD52-2	0.2	0.999905277372085	0.2	0.631817470017274	0.1	0.999982111190236	0.1	0.999602131988726
AT5G47880	ERF1-1			-0.2	0.791273343763654			0.1	0.999602131988726
AT5G47890	AT5G47890	-0.1	0.999905277372085	-0.1	0.855461796910178				
AT5G47900	AT5G47900	-0.5	0.541079140039004	-0.3	0.445659513038729			-0.2	0.999602131988726
AT5G47910	RBOHD	0.7	0.0202031617754807	0.4	0.202747351003295	0.2	0.999982111190236	0.6	0.00587266320231383
AT5G47920	AT5G47920	0.2	0.999905277372085	0.1	0.973505693342348			0.1	0.999602131988726
AT5G47930	RPS27D	0.2	0.999905277372085	0.4	0.361175480873523			-0.3	0.852460147946553
AT5G47940	AT5G47940							0.1	0.999602131988726
AT5G47950	AT5G47950	0.1	0.999905277372085	-0.1	0.886892352042798			0.2	0.999602131988726
